conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version,onset_lat,onset_lon,onset_loc,onset_loc_prec,onset_loc_sovereignty,common_name,start_date2_changed,start_prec2_changed,coder,coder_remarks,year_diff,onset2,onset3,onset4,onset5,onset6,onset7,onset8,onset9,primary_onset,,
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,1984,1,1,3,1965-07-28,1,1984-12-31,5,1,1984-12-31,,850,,,,850,3,25.1,-2.591,140.669,"(-2.5914, 140.6689)",6,Indonesia,West Papua Conflict,0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",3,1,1,0,0,0,0,0,0,0,,
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,2018,1,1,3,1965-07-28,1,2018-12-02,2,0,,,850,,,,850,3,25.1,-4.343,138.219,"(-4.3425, 138.2191)",3,Indonesia,West Papua Liberation Army Conflict (2018 Papua Escalation),0,0,Anna Stravato,,34,1,1,1,1,1,1,1,1,0,,
292,Peru,Government of Peru,21,,"ELN, MIR","748, 749",,2,,1965,1,0,3,1963-05-15,1,1965-08-03,2,1,1965-12-31,,135,,,,135,5,25.1,-11.253,-74.637,"(-11.2525, -74.6369)",4,Peru,Peruvian Civil War (ELN Rebellion),0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",-10,1,1,1,1,1,1,1,1,1,,
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1982,1,0,3,1963-05-15,1,1982-08-22,2,0,,,135,,,,135,5,25.1,-13.164,-74.223,"(-13.1636, -74.2233)",2.2,Peru,Peruvian Civil War (Sendero Luminoso Attacks) ,0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details. Unclear start date.",17,1,1,1,1,1,1,1,1,0,,
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,2007,1,1,3,1963-05-15,1,2007-11-14,1,0,,,135,,,,135,5,25.1,-12.203,-74.484,"(-12.2025, -74.4842)",2,Peru,Peruvian Civil War (2007 Sendero Luminoso Resurgence),0,0,Anna Stravato,,8,1,1,1,1,1,1,1,0,0,,
293,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,151,"Government of Australia, Government of New Zealand, Government of South Korea, Government of United States of America",Government of Vietnam (North Vietnam),150,Government of North Korea,1,South Vietnam,1965,2,1,2,1965-12-31,5,1965-12-31,5,0,,,817,"2, 732, 900, 920",816,731,"816, 817",3,25.1,10.644,107.261,"(10.6436, 107.2606)",2.1,Vietnam,Vietnam War,0,0,Divya Saikumar,Start date: Feb 1965,-10,1,1,1,1,1,1,1,1,1,,
294,"Cambodia (Kampuchea), Thailand",Government of Cambodia (Kampuchea),148,,Government of Thailand,147,,1,Common Border,1977,1,0,2,1975-12-15,2,1977-12-31,5,0,,,811,,800,,"800, 811",3,25.1,13.643,102.484,"(13.6431, 102.4839)",3,Thailand,Cambodia/Thailand Conflict (Border Clashes 1977),0,0,Divya Saikumar,Start date: Jan 28,-10,1,1,1,1,1,1,1,1,1,,
294,"Cambodia (Kampuchea), Thailand",Government of Cambodia (Kampuchea),148,,Government of Thailand,147,,1,Common Border,2011,1,0,2,1975-12-15,2,2011-04-28,2,1,2011-05-02,,811,,800,,"800, 811",3,25.1,14.428,103.310,"(14.4275, 103.3101)",3,Thailand,Cambodia/Thailand Conflict (2011),0,0,Anna Stravato,UcdpPrioRice start date: 04/23/2011. GEDEvent start date: 4/23/2011,33,1,1,1,1,1,1,1,1,0,,
295,Ghana,Government of Ghana,81,,NLC,457,,2,,1966,1,0,3,1966-02-24,1,1966-02-24,1,1,1966-02-24,,452,,,,452,4,25.1,5.559,-0.197,"(5.5592, -0.1972)",2.1,Ghana,Ghana Coup d’État (1966),0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",-10,1,1,1,1,1,1,1,1,1,,
295,Ghana,Government of Ghana,81,,Military faction (forces of Jerry John Rawlings),458,,2,,1981,1,0,3,1966-02-24,1,1981-12-31,1,1,1981-12-31,,452,,,,452,4,25.1,5.559,-0.197,"(5.5592, -0.1972)",2.1,Ghana,Ghana Coup d’État (1981),0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",15,1,1,1,1,1,1,1,1,0,,
295,Ghana,Government of Ghana,81,,Military faction (forces of Ekow Dennis and Edward Adjei-Ampofo),459,,2,,1983,1,0,3,1966-02-24,1,1983-06-19,1,1,1983-06-19,,452,,,,452,4,25.1,5.559,-0.197,"(5.5592, -0.1972)",2.1,Ghana,"Ghana Coup d’État (1983, forces of Ekow Dennis and Edward Adjei-Ampofo)",0,0,Anna Stravato,Start date: June 19,2,1,0,0,0,0,0,0,0,0,,
296,India,Government of India,141,,MNF,267,,1,Mizoram,1966,1,0,3,1966-09-01,2,1966-09-01,2,0,,,750,,,,750,3,25.1,23.731,92.717,"(23.7308, 92.7172)",2.1,India,Mizo National Front Uprising,0,0,Anna Stravato,Start date: March 1966,-10,1,1,1,1,1,1,1,1,1,,
297,Nigeria,Government of Nigeria,84,,Military faction (forces of Patrick Nzeogwu),460,,2,,1966,1,0,3,1966-01-15,1,1966-01-15,1,1,1966-07-29,,475,,,,475,4,25.1,10.504,7.434,"(10.5036, 7.4336)",2.1,Nigeria,Nigeria Coup d’État (1966),0,0,Anna Stravato,"Start date: likely Jan 15, 1966",-10,1,1,1,1,1,1,1,1,1,,
297,Nigeria,Government of Nigeria,84,,JAS,1051,,2,,2009,1,0,3,1966-01-15,1,2009-07-26,1,1,2009-07-30,,475,,,,475,4,25.1,11.846,13.160,"(11.8464, 13.1603)",1,Nigeria ,Boko Haram Uprising (2009),0,0,Anna Stravato,,43,1,1,1,1,1,1,1,1,0,,
297,Nigeria,Government of Nigeria,84,,JAS,1051,,2,,2011,1,0,3,1966-01-15,1,2011-03-01,1,0,,,475,,,,475,4,25.1,11.846,13.160,"(11.8464, 13.1603)",1,Nigeria,Boko Haram Uprising (2011),0,0,Anna Stravato,,2,1,0,0,0,0,0,0,0,0,,
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1966,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,25.1,-18.430,15.688,"(-18.4303, 15.6881)",5,South Africa,South African Border War,0,0,Divya Saikumar,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",-10,1,1,1,1,1,1,1,1,1,,
299,Syria,Government of Syria,118,,Military faction (forces loyal to Nureddin Atassi and Youssef Zeayen),268,,2,,1966,1,0,3,1966-02-23,1,1966-02-23,1,1,1966-02-23,,652,,,,652,2,25.1,33.513,36.277,"(33.5131, 36.2767)",2.1,Syria,Conflict in Syria (Syrian Coup d’État),0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
299,Syria,Government of Syria,118,,Muslim Brotherhood,269,,2,,1979,1,0,3,1966-02-23,1,1979-06-16,1,0,,,652,,,,652,2,25.1,36.164,37.119,"(36.1642, 37.1192)",1,Syria,"Conflict in Syria (Islamist Uprising in Syria, Aleppo Artillery School Massacre) ",0,0,Anna Stravato,,13,1,1,1,1,1,1,1,1,0,,
299,Syria,Government of Syria,118,,Syrian insurgents,4456,,2,,2011,2,1,3,1966-02-23,1,2011-08-02,1,0,,,652,,,,652,2,25.1,35.567,36.033,"(35.5667, 36.0333)",4,Syria,Conflict in Syria (Syrian Revolution),0,0,Anna Stravato,,29,1,1,1,1,1,1,1,1,0,,
300,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KR,270,,2,,1967,2,1,3,1967-04-30,3,1967-05-31,3,0,,,811,,,,811,3,25.1,13.029,102.989,"(13.0286, 102.9894)",4,Cambodia,Conflict in Cambodia (Samlaut Rebellion),0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
300,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KNUFNS,271,Government of Vietnam (North Vietnam),2,,1978,2,1,4,1967-04-30,3,1978-12-30,2,0,,,811,,,816,811,3,25.1,12.489,106.029,"(12.4894, 106.0286)",5,Cambodia,Conflict in Cambodia (Cambodian-Vietnamese War),0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",3,1,1,0,0,0,0,0,0,0,,
301,"Israel, Jordan",Government of Israel,121,,Government of Jordan,120,,1,West Bank,1967,2,1,2,1967-06-05,1,1967-06-05,1,1,1967-06-10,,666,,663,,"663, 666",2,25.1,31.768,35.214,"(31.7681, 35.2136)",2.2,Israel,Six Day War,0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",-10,1,1,1,1,1,1,1,1,1,,
302,"Israel, Syria",Government of Israel,121,,Government of Syria,118,,1,Golan Heights,1967,2,1,2,1967-06-05,1,1967-06-05,1,1,1967-06-10,,666,,652,,"652, 666",2,25.1,33.173,35.647,"(33.1726, 35.6468)",5,Israel,Six Day War,0,0,Anna Stravato,"See working doc. Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details. Start date: June 6. ",-10,1,1,1,1,1,1,1,1,1,,
302,"Israel, Syria",Government of Israel,121,,Government of Syria,118,,1,Golan Heights,1973,2,1,2,1967-06-05,1,1973-10-06,1,1,1973-10-24,,666,,652,,"652, 666",2,25.1,33.016,35.784,"(33.0156, 35.7842)",2.2,"Israel, Syria",Yom Kippur War,0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",6,1,1,1,1,1,0,0,0,0,,
303,Nigeria,Government of Nigeria,84,,Republic of Biafra,462,,1,Biafra,1967,2,1,3,1967-07-06,2,1967-07-06,2,0,,,475,,,,475,4,25.1,5.525,7.492,"(5.5250, 7.4922)",5,Nigeria,"Conflict in Nigeria (Nigerian Civil War, Republic of Biafra Secession)",0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",-10,1,1,1,1,1,1,1,1,1,,
303,Nigeria,Government of Nigeria,84,,IPOB,6287,,1,Biafra,2021,1,1,3,1967-07-06,2,2021-04-24,1,0,,,475,,,,475,4,25.1,5.757,6.946,"(5.7569, 6.9461)",1,Nigeria,Conflict in Nigeria (Insurgency in Southeastern Nigeria) ,0,0,Anna Stravato,,51,1,1,1,1,1,1,1,1,0,,
304,"China, Myanmar (Burma)",Government of China,135,,Government of Myanmar (Burma),144,,1,Common Border,1969,1,0,2,1969-02-28,4,1969-02-28,4,1,1969-12-31,,710,,775,,"710, 775",3,25.1,22.036,98.134,"(22.0361, 98.1336)",4,Myanmar,China-Myanmar Conflict,0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",-10,1,1,1,1,1,1,1,1,1,,
305,"China, Russia (Soviet Union)",Government of China,135,,Government of Russia (Soviet Union),57,,1,Ussuri river,1969,1,0,2,1969-03-02,1,1969-03-02,1,1,1969-12-31,,710,,365,,"365, 710","1, 3",25.1,46.486,133.845,"(46.4864, 133.8447)",2.1,China,Sino-Soviet Border Dispute,0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
306,"El Salvador, Honduras",Government of El Salvador,13,,Government of Honduras,12,,1,Common Border,1969,2,1,2,1969-07-03,2,1969-07-03,2,1,1969-07-18,,92,,91,,"91, 92",5,25.1,14.367,-89.217,"(14.3667, -89.2167)",5,El Salvador,The Soccer War,0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",-10,1,1,1,1,1,1,1,1,1,,
307,Guinea,Government of Guinea,77,,RFDG,463,,2,,2000,1,0,3,2000-09-01,1,2000-12-03,1,0,,,438,,,,438,4,25.1,8.544,-9.471,"(8.54351, -9.4710)",1,Guinea,RFDG Insurgency,1,0,Anna Stravato,*Start_date2 changed from 2000-09-17 to 2000-12-03,-10,1,1,1,1,1,1,1,1,1,,
308,Philippines,Government of Philippines,154,,MIM,274,,1,Mindanao,1970,1,0,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,25.1,7.553,124.553,"(7.5528, 124.5528)",3,Philippines,Conflict in the Philippines (Moro Conflict),0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
308,Philippines,Government of Philippines,154,,"ASG, MNLF","275, 277",,1,Mindanao,1993,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,25.1,6.644,122.274,"(6.6439, 122.2736)",1,Philippines,Conflict in the Philippines (Early ASG Insurgency) ,0,0,Anna Stravato,,3,1,1,0,0,0,0,0,0,0,,
309,Sudan,Government of Sudan,112,,Sudanese Communist Party,464,,2,,1971,1,0,3,1971-07-22,1,1971-07-22,1,1,1971-07-22,,625,,,,625,4,25.1,15.597,32.536,"(15.5972, 32.5356)",2.1,Sudan,Conflict in Sudan (Sudanese Coup Attempt 1971) ,0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
309,Sudan,Government of Sudan,112,,National Front,465,,2,,1976,1,0,3,1971-07-22,1,1976-07-02,1,1,1976-07-02,,625,,,,625,4,25.1,15.597,32.536,"(15.5972, 32.5356)",2.1,Sudan,Conflict in Sudan (Sudanese Coup Attempt 1976),0,0,Anna Stravato,,5,1,1,1,1,0,0,0,0,0,,
309,Sudan,Government of Sudan,112,,SPLM/A,466,,2,,1983,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,25.1,7.400,32.067,"(7.4000, 32.0667)",4,Sudan,Conflict in Sudan (Second Sudanese Civil War),0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",7,1,1,1,1,1,1,0,0,0,,
309,Sudan,Government of Sudan,112,,SLM/A,469,,2,,2020,1,1,3,1971-07-22,1,2020-06-01,1,0,,,625,,,,625,4,25.1,13.000,25.000,"(13.0000, 25.0000)",5,Sudan,Conflict in Sudan (2020 SLM/A Ceasefire and Peace Process),0,0,Anna Stravato,,2,1,0,0,0,0,0,0,0,0,,
310,Madagascar (Malagasy),Government of Madagascar,106,,Monima,473,,2,,1971,1,0,3,1971-04-30,3,1971-04-30,3,1,1971-04-30,,580,,,,580,4,25.1,-22.750,44.250,"(-22.7497, 44.2497)",4,Madagascar,Monima Revolt,0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
311,Morocco,Government of Morocco,108,,Military faction (forces of Mohamed Madbouh),474,,2,,1971,1,0,3,1971-07-10,1,1971-07-10,1,1,1971-07-11,,600,,,,600,4,25.1,34.008,-6.854,"(34.0083, -6.8539)",2.1,Morocco,1971 Moroccan Coup Attempt,0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
312,Pakistan,Government of Pakistan,142,,Mukti Bahini,280,,1,East Pakistan,1971,2,1,3,1971-03-26,1,1971-03-26,1,1,1971-12-16,,770,,,,770,3,25.1,23.804,90.415,"(23.8039, 90.4150)",2.1,Bangladesh,Bangladesh Liberation War,0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
313,Sri Lanka,Government of Sri Lanka,145,,JVP,281,,2,,1971,2,1,3,1971-04-05,1,1971-04-30,2,1,1971-06-09,,780,,,,780,3,25.1,7.873,80.772,"(7.8731, 80.7717)",6,Sri Lanka,JVP Insurrection,0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",-10,1,1,1,1,1,1,1,1,1,,
313,Sri Lanka,Government of Sri Lanka,145,,JVP,281,,2,,1989,1,1,3,1971-04-05,1,1989-02-13,1,0,,,780,,,,780,3,25.1,7.486,80.362,"(7.4863, 80.3623)",1,Sri Lanka,JVP Insurrection,0,0,Anna Stravato,,18,1,1,1,1,1,1,1,1,0,,
314,Uganda,Government of Uganda,90,,Military faction (forces of Idi Amin),475,,2,,1971,1,0,3,1971-01-25,1,1971-01-29,2,0,,,500,,,,500,4,25.1,0.315,32.581,"(0.3150, 32.5814)",2.2,Uganda,Uganda Conflict (Forces of Idi Amin Coup),0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",-10,1,1,1,1,1,1,1,1,1,,
314,Uganda,Government of Uganda,90,,Military faction (forces of Charles Arube),477,,2,,1974,1,0,3,1971-01-25,1,1974-03-23,1,1,1974-03-23,,500,,,,500,4,25.1,0.315,32.581,"(0.3150, 32.5814)",2.1,Uganda,Uganda Conflict (Arube Uprising),0,0,Anna Stravato,,2,1,0,0,0,0,0,0,0,0,,
314,Uganda,Government of Uganda,90,Government of Libya,"Fronasa, Kikosi Maalum, UNLF","476, 478, 479",Government of Tanzania,2,,1979,1,1,4,1971-01-25,1,1979-01-22,2,0,,,500,620,,510,500,4,25.1,-0.999,31.415,"(-0.9989, 31.4150)",2.2,Uganda,"Uganda Conflict (Uganda-Tanzania War, Battle of Mutukula)",0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",5,1,1,1,1,0,0,0,0,0,,
314,Uganda,Government of Uganda,90,,LRA,488,,2,,1994,1,1,3,1971-01-25,1,1994-02-21,1,0,,,500,,,,500,4,25.1,3.245,32.141,"(3.2450, 32.1411)",2,Uganda,Uganda Conflict (Lord’s Resistance Army Insurgency),0,0,Anna Stravato,,2,1,0,0,0,0,0,0,0,0,,
314,Uganda,Government of Uganda,90,"Government of Central African Republic, Government of DR Congo (Zaire), Government of Malawi, Government of South Africa, Government of South Sudan, Government of Tanzania","ADF, LRA","488, 489",,2,,2013,1,1,4,1971-01-25,1,2013-06-24,1,0,,,500,"482, 490, 510, 553, 560, 626",,,500,4,25.1,8.528,23.250,"(8.5277, 23.2499)",2,Uganda,Uganda Conflict,0,0,Anna Stravato,Different onset country,2,1,0,0,0,0,0,0,0,0,,
315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1971,1,0,3,1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,25.1,52.572,-6.861,"(52.5723, -6.8614)",2.1,Ireland,Northern Ireland Troubles (Ballymurphy Massacre),0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
315,United Kingdom,Government of United Kingdom,28,,RIRA,283,,1,Northern Ireland,1998,1,1,3,1970-08-11,1,1998-08-15,1,1,1998-08-15,,200,,,,200,1,25.1,54.600,-7.300,"(54.6000, -7.3000)",1,Ireland,Northern Ireland Troubles,0,0,Anna Stravato,,7,1,1,1,1,1,1,0,0,0,,
316,El Salvador,Government of El Salvador,13,,Military faction (forces of Benjamin Mejia),752,,2,,1972,1,0,3,1972-03-25,1,1972-03-25,1,1,1972-03-25,,92,,,,92,5,25.1,13.693,-89.218,"(13.6928, -89.2181)",2.1,El Salvador,El Salvador Conflict (Mejia Coup Attempt),0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
316,El Salvador,Government of El Salvador,13,,"ERP, FPL","753, 754",,2,,1979,1,0,3,1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,25.1,13.693,-89.218,"(13.6928, -89.2181)",2.1,El Salvador,El Salvador Conflict (Salvadoran Civil War),0,0,Anna Stravato,,7,1,1,1,1,1,1,0,0,0,,
317,Oman,Government of Oman,129,Government of United Kingdom,PFLO,284,,2,,1969,1,0,4,1968-10-31,3,1969-12-31,5,0,,,698,200,,,698,2,25.1,17.032,54.143,"(17.0322, 54.1425)",4,Oman,Dhofar War,0,0,Divya Saikumar,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details. Unclear start date.",-10,1,1,1,1,1,1,1,1,1,,
318,Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),101,,ZAPU,492,,2,,1967,1,0,3,1966-04-29,1,1967-09-05,1,0,,,552,,,,552,4,25.1,-18.356,26.502,"(-18.3558, 26.5019)",2.1,Zimbabwe,Zimbabwe War of Independence,0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
318,Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),101,,"ZANU, ZAPU","492, 493",,2,,1973,1,0,3,1966-04-29,1,1973-04-04,1,0,,,552,,,,552,4,25.1,-16.729,31.116,"(-16.7292, 31.1164)",4,Zimbabwe,Zimbabwe War of Independence ,0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details. Unclear start date.",5,1,1,1,1,0,0,0,0,0,,
319,Uruguay,Government of Uruguay,27,,MLN/Tupamaros,756,,2,,1972,1,0,3,1970-04-13,1,1972-04-30,3,1,1972-12-31,,165,,,,165,5,25.1,-34.905,-56.185,"(-34.9053, -56.1850)",2.2,Uruguay,Uruguayan Guerra Interna,0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details. Unclear start date.",-10,1,1,1,1,1,1,1,1,1,,
320,"South Yemen, Yemen (North Yemen)",Government of South Yemen,124,,Government of Yemen (North Yemen),123,,3,Common border,1972,1,0,2,1972-02-21,1,1972-02-21,1,1,1972-10-19,,680,,678,,"678, 680",2,25.1,17.044,50.037,"(17.0442, 50.0372)",5,Yemen,Yemen Border Conflict (North Yemen-South Yemen Border War),0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details. Unclear start date.",-10,1,1,1,1,1,1,1,1,1,,
320,"South Yemen, Yemen (North Yemen)",Government of South Yemen,124,,Government of Yemen (North Yemen),123,,3,Common border,1979,1,0,2,1972-02-21,1,1979-03-30,4,1,1979-03-30,,680,,678,,"678, 680",2,25.1,13.989,45.577,"(13.9889, 45.5769)",5,Yemen,Yemen Border Conflict (Second Yemenite War),0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details. Unclear start date. ",7,1,1,1,1,1,1,0,0,0,,
321,Chile,Government of Chile,25,,"Military faction (forces of Augusto Pinochet, Toribio Merino and Leigh Guzman) ",757,,2,,1973,1,0,3,1973-09-11,1,1973-09-11,1,1,1973-09-11,,155,,,,155,5,25.1,-33.449,-70.669,"(-33.4486, -70.6692)",2.1,Chile,1973 Chilean Coup d’État,0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details. Unclear start date. ",-10,1,1,1,1,1,1,1,1,1,,
322,Bangladesh,Government of Bangladesh,143,,PCJSS,285,,1,Chittagong Hill Tracts,1975,1,0,3,1975-02-28,5,1975-08-15,5,0,,,771,,,,771,3,25.1,23.746,90.374,"(23.7461, 90.3742)",2.1,Bangladesh,1975 Bangladesh Coup,1,0,Anna Stravato,*Start_date2 changed from 1975-02-28 to 1975-08-15,-10,1,1,1,1,1,1,1,1,1,,
323,"Cyprus, Turkey",Government of Cyprus,53,,Government of Turkey,115,,1,Northern Cyprus,1974,2,1,2,1974-06-20,2,1974-06-20,2,1,1974-08-16,,352,,640,,"352, 640","1, 2",25.1,35.186,33.382,"(35.1856, 33.3822)",2.2,Cyprus,Turkish Invasion of Cyprus,0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",-10,1,1,1,1,1,1,1,1,1,,
324,"Iran, Iraq",Government of Iran,114,,Government of Iraq,116,,3,Various,1974,1,0,2,1972-04-11,1,1974-02-10,1,1,1974-12-31,,630,,645,,"630, 645",2,25.1,33.121,46.164,"(33.1208, 46.1642)",2.1,Iran,Iran-Iraq Conflict (Border Clashes 1974) ,0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
324,"Iran, Iraq",Government of Iran,114,,Government of Iraq,116,,3,Various,1980,2,1,2,1972-04-11,1,1980-09-23,1,0,,,630,,645,,"630, 645",2,25.1,30.426,48.189,"(30.4256, 48.1889)",2.1,Iran,Iran-Iraq Conflict (Iran-Iraq War),0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details. Start date: Sep 22. ",6,1,1,1,1,1,0,0,0,0,,
