conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version,onsetprimregion,onsetlocation,locprec,latitude,longitude,sources,coder
430,Niger,Government of Niger,75,"Government of Burkina Faso, Government of Chad, Government of France, Government of United States of America",JNIM,6716,,2,,2021,1,0,4,10/25/91,1,12/9/21,3,0,,,436,"2, 220, 439, 483",,,436,4,24.1,,,,12.7555,2.17687,,Tyler
431,"Afghanistan, Russia (Soviet Union)",Government of Afghanistan,130,,Government of Russia (Soviet Union),57,,2,,1979,1,0,2,12/27/79,1,12/27/79,1,1,12/28/79,,700,,365,,"365, 700","1, 3",24.1,Herat,Herat,,34.341892,62.198468,,Tyler
432,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Forces of the Caucasus Emirate,367,,1,Caucasus Emirate,2007,1,0,3,10/7/07,1,11/28/07,1,0,,,365,,,,365,1,24.1,Dagestan,Agach-Aul,1,42.92,47.46,Uppsala Conflict Database,Johan Dittrich Hallberg
434,India,Government of India,141,,PULF,369,,1,Islamic State,2008,1,0,3,6/20/00,1,12/4/08,1,1,12/22/08,,750,,,,750,3,24.1,Manipur,Tarenthil Kunjim,1,24.63,94.02,Factiva/United News of India 2008-11-09 ,Johan Dittrich Hallberg
435,"Djibouti, Eritrea",Government of Djibouti,96,,Government of Eritrea,98,,1,Common border,2008,1,0,2,6/10/08,1,6/11/08,2,1,6/11/08,,522,,531,,"522, 531",4,24.1,,,,12.7125,43.136667,,Tyler
436,Ethiopia,Government of Ethiopia,97,,SALF,1054,,1,"Arssi, Bale & Sidamo",1977,1,0,3,12/31/77,5,12/31/77,5,0,,,530,,,,530,4,24.1,.,.,,-9999,-9999,,Tyler
437,Ethiopia,Government of Ethiopia,97,,SLM,1055,,1,Sidamaland,1981,2,1,3,3/21/81,2,3/21/81,2,1,3/21/81,,530,,,,530,4,24.1,Sidamaland,Sidamaland,,6.635255,38.563301,,Tyler
437,Ethiopia,Government of Ethiopia,97,,SLM,1055,,1,Sidamaland,1983,1,1,3,3/21/81,2,3/16/83,1,1,12/31/83,,530,,,,530,4,24.1,Sidamaland,Sidamaland,,6.635255,38.563301,,Tyler
439,Myanmar (Burma),Government of Myanmar (Burma),144,,MNDAA,880,,1,Kokang,2009,1,0,3,8/27/09,1,8/29/09,2,1,12/31/09,,775,,,,775,3,24.1,,,,22,98,,Tyler
439,Myanmar (Burma),Government of Myanmar (Burma),144,,MNDAA,880,,1,Kokang,2014,1,0,3,8/27/09,1,12/22/14,5,0,,,775,,,,775,3,24.1,,,,23.416667,98.65,,Tyler
439,Myanmar (Burma),Government of Myanmar (Burma),144,,MNDAA,880,,1,Kokang,2017,1,0,3,8/27/09,1,3/6/17,1,1,3/12/17,,775,,,,775,3,24.1,,,,23.5833,98.5,,Tyler
439,Myanmar (Burma),Government of Myanmar (Burma),144,,MNDAA,880,,1,Kokang,2021,1,0,3,8/27/09,1,8/28/21,1,1,12/26/21,,775,,,,775,3,24.1,,,,24.099889,98.312316,,Tyler
439,Myanmar (Burma),Government of Myanmar (Burma),144,,MNDAA,880,,1,Kokang,2023,1,0,3,8/27/09,1,11/22/23,1,0,,,775,,,,775,3,24.1,,,,23.5833,98.5,,Tyler
440,Myanmar (Burma),Government of Myanmar (Burma),144,,LNUP,889,,1,Lahu,1973,1,0,3,1/11/73,2,2/28/73,4,0,,,775,,,,775,3,24.1,Yangon,Yangon,,16.865828,96.157124,,Tyler
442,Mauritania,Government of Mauritania,74,Government of France,AQIM,539,,2,,2010,1,0,4,9/15/08,1,9/18/10,2,1,9/18/10,,435,220,,,435,4,24.1,,,,16.605592,-4.459817,,Tyler
